"SYSTEM", "1", "SYSTEM", "System Start", ""
"Thread-5", "4269", "SYSTEM", "Variable Write", "context=part2.Database:1#read:41, result=55555"
"Thread-5", "4270", "SYSTEM", "Method Exit", "returner=part2.Database:1#read:41, value=55555"
"Thread-6", "4271", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-5", "4272", "SYSTEM", "Method Returned", ""
"Thread-5", "4273", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-6", "4274", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-6", "4275", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4276", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-5", "4277", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-6", "4278", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4279", "SYSTEM", "Field Read", "context=part2.Database:1, r"
"Thread-5", "4280", "SYSTEM", "Field Read", "context=part2.Reader:1, d"
"Thread-6", "4281", "SYSTEM", "Method Exit", "returner=part2.Database:1#done_read:32, value=<void>"
"Thread-7", "4282", "SYSTEM", "Field Write", "context=part2.Database:1, r=8"
"Thread-5", "4283", "SYSTEM", "Method Call", "caller=part2.Reader:1#run:1, target=part2.Database:1#done_read:41"
"Thread-5", "4284", "SYSTEM", "Method Entered", ""
"Thread-5", "4285", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-6", "4286", "SYSTEM", "Method Returned", ""
"Thread-6", "4287", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4288", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-5", "4289", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-6", "4290", "SYSTEM", "Variable Write", "context=part2.Reader:2#run:2, i=4"
"Thread-6", "4291", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4292", "SYSTEM", "Field Read", "context=part2.Database:1, ww"
"Thread-6", "4293", "SYSTEM", "Field Read", "context=part2.Reader:2, d"
"Thread-7", "4294", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-6", "4295", "SYSTEM", "Method Call", "caller=part2.Reader:2#run:2, target=part2.Database:1#request_read:42"
"Thread-6", "4296", "SYSTEM", "Method Entered", ""
"Thread-6", "4297", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4298", "SYSTEM", "Field Read", "context=part2.Database:1, s2_r"
"Thread-6", "4299", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-7", "4300", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4301", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-7", "4302", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-8", "4303", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4304", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-8", "4305", "SYSTEM", "Field Read", "context=part2.Database:1, r"
"Thread-7", "4306", "SYSTEM", "Method Exit", "returner=part2.Database:1#done_read:33, value=<void>"
"Thread-8", "4307", "SYSTEM", "Field Write", "context=part2.Database:1, r=7"
"Thread-7", "4308", "SYSTEM", "Method Returned", ""
"Thread-7", "4309", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-8", "4310", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4311", "SYSTEM", "Variable Write", "context=part2.Reader:3#run:3, i=4"
"Thread-7", "4312", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-8", "4313", "SYSTEM", "Field Read", "context=part2.Database:1, ww"
"Thread-7", "4314", "SYSTEM", "Field Read", "context=part2.Reader:3, d"
"Thread-8", "4315", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4316", "SYSTEM", "Method Call", "caller=part2.Reader:3#run:3, target=part2.Database:1#request_read:43"
"Thread-7", "4317", "SYSTEM", "Method Entered", ""
"Thread-7", "4318", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-8", "4319", "SYSTEM", "Field Read", "context=part2.Database:1, s2_r"
"Thread-7", "4320", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-8", "4321", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-8", "4322", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-8", "4323", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-9", "4324", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-8", "4325", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-9", "4326", "SYSTEM", "Field Read", "context=part2.Database:1, r"
"Thread-8", "4327", "SYSTEM", "Method Exit", "returner=part2.Database:1#done_read:34, value=<void>"
"Thread-9", "4328", "SYSTEM", "Field Write", "context=part2.Database:1, r=6"
"Thread-8", "4329", "SYSTEM", "Method Returned", ""
"Thread-8", "4330", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-9", "4331", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-8", "4332", "SYSTEM", "Variable Write", "context=part2.Reader:4#run:4, i=4"
"Thread-8", "4333", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-9", "4334", "SYSTEM", "Field Read", "context=part2.Database:1, ww"
"Thread-8", "4335", "SYSTEM", "Field Read", "context=part2.Reader:4, d"
"Thread-9", "4336", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-8", "4337", "SYSTEM", "Method Call", "caller=part2.Reader:4#run:4, target=part2.Database:1#request_read:44"
"Thread-8", "4338", "SYSTEM", "Method Entered", ""
"Thread-8", "4339", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-9", "4340", "SYSTEM", "Field Read", "context=part2.Database:1, s2_r"
"Thread-8", "4341", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-9", "4342", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-9", "4343", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-9", "4344", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-10", "4345", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-9", "4346", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-10", "4347", "SYSTEM", "Field Read", "context=part2.Database:1, r"
"Thread-9", "4348", "SYSTEM", "Method Exit", "returner=part2.Database:1#done_read:35, value=<void>"
"Thread-10", "4349", "SYSTEM", "Field Write", "context=part2.Database:1, r=5"
"Thread-9", "4350", "SYSTEM", "Method Returned", ""
"Thread-9", "4351", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-10", "4352", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-9", "4353", "SYSTEM", "Variable Write", "context=part2.Reader:5#run:5, i=4"
"Thread-9", "4354", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-10", "4355", "SYSTEM", "Field Read", "context=part2.Database:1, ww"
"Thread-9", "4356", "SYSTEM", "Field Read", "context=part2.Reader:5, d"
"Thread-10", "4357", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-9", "4358", "SYSTEM", "Method Call", "caller=part2.Reader:5#run:5, target=part2.Database:1#request_read:45"
"Thread-9", "4359", "SYSTEM", "Method Entered", ""
"Thread-9", "4360", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-10", "4361", "SYSTEM", "Field Read", "context=part2.Database:1, s2_r"
"Thread-9", "4362", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-10", "4363", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-10", "4364", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-10", "4365", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-11", "4366", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-10", "4367", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-11", "4368", "SYSTEM", "Field Read", "context=part2.Database:1, r"
"Thread-10", "4369", "SYSTEM", "Method Exit", "returner=part2.Database:1#done_read:36, value=<void>"
"Thread-11", "4370", "SYSTEM", "Field Write", "context=part2.Database:1, r=4"
"Thread-10", "4371", "SYSTEM", "Method Returned", ""
"Thread-10", "4372", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-11", "4373", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-10", "4374", "SYSTEM", "Variable Write", "context=part2.Reader:6#run:6, i=4"
"Thread-10", "4375", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-11", "4376", "SYSTEM", "Field Read", "context=part2.Database:1, ww"
"Thread-10", "4377", "SYSTEM", "Field Read", "context=part2.Reader:6, d"
"Thread-11", "4378", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-10", "4379", "SYSTEM", "Method Call", "caller=part2.Reader:6#run:6, target=part2.Database:1#request_read:46"
"Thread-10", "4380", "SYSTEM", "Method Entered", ""
"Thread-10", "4381", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-11", "4382", "SYSTEM", "Field Read", "context=part2.Database:1, s2_r"
"Thread-10", "4383", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-11", "4384", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-11", "4385", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-11", "4386", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-12", "4387", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-11", "4388", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-12", "4389", "SYSTEM", "Field Read", "context=part2.Database:1, r"
"Thread-11", "4390", "SYSTEM", "Method Exit", "returner=part2.Database:1#done_read:37, value=<void>"
"Thread-12", "4391", "SYSTEM", "Field Write", "context=part2.Database:1, r=3"
"Thread-11", "4392", "SYSTEM", "Method Returned", ""
"Thread-11", "4393", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-12", "4394", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-11", "4395", "SYSTEM", "Variable Write", "context=part2.Reader:7#run:7, i=4"
"Thread-11", "4396", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-12", "4397", "SYSTEM", "Field Read", "context=part2.Database:1, ww"
"Thread-11", "4398", "SYSTEM", "Field Read", "context=part2.Reader:7, d"
"Thread-12", "4399", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-11", "4400", "SYSTEM", "Method Call", "caller=part2.Reader:7#run:7, target=part2.Database:1#request_read:47"
"Thread-11", "4401", "SYSTEM", "Method Entered", ""
"Thread-11", "4402", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-12", "4403", "SYSTEM", "Field Read", "context=part2.Database:1, s2_r"
"Thread-11", "4404", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-12", "4405", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-12", "4406", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-12", "4407", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-13", "4408", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-12", "4409", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-13", "4410", "SYSTEM", "Field Read", "context=part2.Database:1, r"
"Thread-12", "4411", "SYSTEM", "Method Exit", "returner=part2.Database:1#done_read:38, value=<void>"
"Thread-13", "4412", "SYSTEM", "Field Write", "context=part2.Database:1, r=2"
"Thread-12", "4413", "SYSTEM", "Method Returned", ""
"Thread-12", "4414", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-13", "4415", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-12", "4416", "SYSTEM", "Variable Write", "context=part2.Reader:8#run:8, i=4"
"Thread-12", "4417", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-13", "4418", "SYSTEM", "Field Read", "context=part2.Database:1, ww"
"Thread-12", "4419", "SYSTEM", "Field Read", "context=part2.Reader:8, d"
"Thread-13", "4420", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-12", "4421", "SYSTEM", "Method Call", "caller=part2.Reader:8#run:8, target=part2.Database:1#request_read:48"
"Thread-12", "4422", "SYSTEM", "Method Entered", ""
"Thread-12", "4423", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-13", "4424", "SYSTEM", "Field Read", "context=part2.Database:1, s2_r"
"Thread-12", "4425", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-13", "4426", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-13", "4427", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-13", "4428", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-14", "4429", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-13", "4430", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-14", "4431", "SYSTEM", "Field Read", "context=part2.Database:1, r"
"Thread-13", "4432", "SYSTEM", "Method Exit", "returner=part2.Database:1#done_read:39, value=<void>"
"Thread-14", "4433", "SYSTEM", "Field Write", "context=part2.Database:1, r=1"
"Thread-13", "4434", "SYSTEM", "Method Returned", ""
"Thread-13", "4435", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-14", "4436", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-13", "4437", "SYSTEM", "Variable Write", "context=part2.Reader:9#run:9, i=4"
"Thread-13", "4438", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-14", "4439", "SYSTEM", "Field Read", "context=part2.Database:1, ww"
"Thread-13", "4440", "SYSTEM", "Field Read", "context=part2.Reader:9, d"
"Thread-14", "4441", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-13", "4442", "SYSTEM", "Method Call", "caller=part2.Reader:9#run:9, target=part2.Database:1#request_read:49"
"Thread-13", "4443", "SYSTEM", "Method Entered", ""
"Thread-13", "4444", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-14", "4445", "SYSTEM", "Field Read", "context=part2.Database:1, s2_r"
"Thread-13", "4446", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-14", "4447", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-14", "4448", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-14", "4449", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-5", "4450", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-14", "4451", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-5", "4452", "SYSTEM", "Field Read", "context=part2.Database:1, r"
"Thread-14", "4453", "SYSTEM", "Method Exit", "returner=part2.Database:1#done_read:40, value=<void>"
"Thread-5", "4454", "SYSTEM", "Field Write", "context=part2.Database:1, r=0"
"Thread-14", "4455", "SYSTEM", "Method Returned", ""
"Thread-14", "4456", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-5", "4457", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-14", "4458", "SYSTEM", "Variable Write", "context=part2.Reader:10#run:10, i=4"
"Thread-14", "4459", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-5", "4460", "SYSTEM", "Field Read", "context=part2.Database:1, ww"
"Thread-14", "4461", "SYSTEM", "Field Read", "context=part2.Reader:10, d"
"Thread-5", "4462", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-14", "4463", "SYSTEM", "Method Call", "caller=part2.Reader:10#run:10, target=part2.Database:1#request_read:50"
"Thread-14", "4464", "SYSTEM", "Method Entered", ""
"Thread-14", "4465", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-5", "4466", "SYSTEM", "Field Read", "context=part2.Database:1, s2_r"
"Thread-14", "4467", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-5", "4468", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-5", "4469", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-5", "4470", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-6", "4471", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-5", "4472", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-6", "4473", "SYSTEM", "Field Read", "context=part2.Database:1, w"
"Thread-5", "4474", "SYSTEM", "Method Exit", "returner=part2.Database:1#done_read:41, value=<void>"
"Thread-6", "4475", "SYSTEM", "Field Read", "context=part2.Database:1, ww"
"Thread-5", "4476", "SYSTEM", "Method Returned", ""
"Thread-5", "4477", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-6", "4478", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-5", "4479", "SYSTEM", "Variable Delete", "method=part2.Reader:1#run:1 <name=i,type=int (id=7),value=<?>,index=0>"
"Thread-5", "4480", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-6", "4481", "SYSTEM", "Field Read", "context=part2.Database:1, r"
"Thread-5", "4482", "SYSTEM", "Method Exit", "returner=part2.Reader:1#run:1, value=<void>"
"Thread-6", "4483", "SYSTEM", "Field Write", "context=part2.Database:1, r=1"
"Thread-5", "4484", "SYSTEM", "Method Returned", ""
"Thread-5", "4485", "SYSTEM", "Thread End", ""
"Thread-6", "4486", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-6", "4487", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-6", "4488", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4489", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-6", "4490", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4491", "SYSTEM", "Field Read", "context=part2.Database:1, w"
"Thread-6", "4492", "SYSTEM", "Method Exit", "returner=part2.Database:1#request_read:42, value=<void>"
"Thread-7", "4493", "SYSTEM", "Field Read", "context=part2.Database:1, ww"
"Thread-6", "4494", "SYSTEM", "Method Returned", ""
"Thread-6", "4495", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4496", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-6", "4497", "SYSTEM", "Field Read", "context=part2.Reader:2, d"
"Thread-7", "4498", "SYSTEM", "Field Read", "context=part2.Database:1, r"
"Thread-6", "4499", "SYSTEM", "Method Call", "caller=part2.Reader:2#run:2, target=part2.Database:1#read:42"
"Thread-6", "4500", "SYSTEM", "Method Entered", ""
"Thread-6", "4501", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4502", "SYSTEM", "Field Write", "context=part2.Database:1, r=2"
"Thread-6", "4503", "SYSTEM", "Field Read", "context=part2.Database:1, data"
"Thread-7", "4504", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-6", "4505", "SYSTEM", "Variable Write", "context=part2.Database:1#read:42, result=55555"
"Thread-6", "4506", "SYSTEM", "Method Exit", "returner=part2.Database:1#read:42, value=55555"
"Thread-7", "4507", "SYSTEM", "Field Read", "context=part2.Database:1, s1"
"Thread-6", "4508", "SYSTEM", "Method Returned", ""
"Thread-6", "4509", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4510", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-8", "4511", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-7", "4512", "SYSTEM", "Line Step", "<source unavailable>"
"Thread-6", "4513", "SYSTEM", "Line Step", "<source unavailable>"
